website,publisher,genres,requirements,name,video_hd,poster,release_date,about,rank,languages,video,link,developer
http://www.PAYDAY-TheHeist.com,Sony Online Entertainment,Action,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'2 GB Ram', 'os': u'Windows XP, Vista, 7', 'processor': u'Core 2 Duo or Athlon x2', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'1 GB Ram', 'os': u'Windows XP, Vista, 7', 'processor': u'P4 3 GHz or Athlon 3400+', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",PAYDAY™ The Heist,"""http://cdn.akamai.steamstatic.com/steam/apps/81859/movie_max.webm?t=1343232146""","""http://cdn.akamai.steamstatic.com/steam/apps/81859/movie.293x165.jpg?t=1343232146""",20 Oct 2011,"Take on the role of a hardened career criminal executing intense, dynamic heists in constant pursuit of the next “big score”",95,"English,French,German,Italian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/81859/movie480.webm?t=1343232146""",http://store.steampowered.com/app/24240/,OVERKILL Software
http://www.lego.com/marvelsuperheroes,Warner Bros. Interactive Entertainment,"Action,Adventure","{'pc': {'recommended': {'hard_drive': u'8 GB available space', 'network': u'Broadband Internet connection', 'memory': u'4 GB RAM', 'os': u'Windows XP/Vista/7/8', 'processor': u'AMD or Intel Quad Core running at 4*2600 Mhz', 'directx': u'Version 11'}, 'minimum': {'hard_drive': u'7 GB available space', 'network': u'Broadband Internet connection', 'memory': u'2 GB RAM', 'os': u'Windows\xaeXP SP3, Windows Vista/7/8 with latest service packs and updates installed', 'processor': u'AMD Athlon 64 X2 EE 3800+ (2*2000 Mhz) or similar Intel CPU, such as Intel Pentium Dual Core E2180 (2*2000 Mhz)', 'directx': u'Version 10'}}, 'mac': {'recommended': {'os': u'Windows XP/Vista/7/8', 'processor': u'AMD or Intel Quad Core running at 4*2600 Mhz', 'memory': u'4 GB RAM'}, 'minimum': {'os': u'Windows\xaeXP SP3, Windows Vista/7/8 with latest service packs and updates installed', 'processor': u'AMD Athlon 64 X2 EE 3800+ (2*2000 Mhz) or similar Intel CPU, such as Intel Pentium Dual Core E2180 (2*2000 Mhz)', 'memory': u'2 GB RAM'}}}",LEGO® Marvel™ Super Heroes,"""http://cdn.akamai.steamstatic.com/steam/apps/2029507/movie_max.webm?t=1382459224""","""http://cdn.akamai.steamstatic.com/steam/apps/2029507/movie.293x165.jpg?t=1382459224""",15 Nov 2013,"LEGO® Marvel™ Super Heroes features an original story crossing the entire Marvel Universe. Players take control of Iron Man, Spider-Man, the Hulk, Captain America, Wolverine and many more Marvel characters as they unite to stop Loki and a host of other Marvel villains from assembling a super-weapon capable of destroying the world.",97,"English,French,Italian,German,Spanish,Dutch,Portuguese-Brazil,Danish,Polish,Russian","""http://cdn.akamai.steamstatic.com/steam/apps/2029507/movie480.webm?t=1382459224""",http://store.steampowered.com/app/249130/,Traveller's Tales
http://www.batmanarkhamorigins.com/,Warner Bros. Interactive Entertainment,"Action,Adventure","{'pc': {'recommended': {'hard_drive': u'20 GB', 'network': u'', 'memory': u'4 GB RAM', 'os': u'64-bit: Vista, Win 7, Win 8', 'processor': u'Intel Core i5-750, 2.67 GHz / AMD Phenom II X4 965, 3.4 GHz', 'directx': u'11'}, 'minimum': {'hard_drive': u'20 GB', 'network': u'', 'memory': u'2 GB RAM', 'os': u'32-bit: Vista, Win 7, Win 8', 'processor': u'Intel Core 2 Duo, 2.4 GHz / AMD Athlon X2, 2.8 GHz', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Batman™: Arkham Origins,"""http://cdn.akamai.steamstatic.com/steam/apps/2028808/movie_max.webm?t=1381864164""","""http://cdn.akamai.steamstatic.com/steam/apps/2028808/movie.293x165.jpg?t=1381864164""",24 Oct 2013,"Batman™: Arkham Origins is the next installment in the blockbuster Batman: Arkham videogame franchise. Developed by WB Games Montréal, the game features an expanded Gotham City and introduces an original prequel storyline set several years before the events of Batman: Arkham Asylum and Batman: Arkham City, the first two critically...",99,"English,German,French,Italian,Korean,Spanish,Russian,Polish,Portuguese-Brazil","""http://cdn.akamai.steamstatic.com/steam/apps/2028808/movie480.webm?t=1381864164""",http://store.steampowered.com/app/209000/,WB Games Montreal
http://www.justcause.com/,"SQUARE ENIX, Eidos Interactive","Action,Adventure","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'3GB system Memory', 'os': u'Microsoft Windows Vista SP1 or Windows 7', 'processor': u'Intel Core\xae 2 Duo 2.6 GHz or AMD Phenom X3 2.4GHz or equivalen', 'directx': u'Microsoft DirectX 10.1'}, 'minimum': {'hard_drive': u'10GB of free drive space', 'network': u'', 'memory': u'2GB System Memory', 'os': u'Microsoft Windows Vista (Windows XP is unsupported)', 'processor': u'Dual-core CPU with SSE3 (Athlon 64 X2 4200 / Pentium D 3GHz)', 'directx': u'Microsoft DirectX 10'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Just Cause 2,"""http://cdn.akamai.steamstatic.com/steam/apps/5283/movie_max.webm?t=1260557613""","""http://cdn.akamai.steamstatic.com/steam/apps/5283/movie.jpg?t=1260557613""",23 Mar 2010,Dive into an adrenaline-fuelled free-roaming adventure with 400 square miles of rugged terrain and hundreds of weapons and vehicles.,100,"English,French,German,Italian,Spanish,Polish,Russian","""http://cdn.akamai.steamstatic.com/steam/apps/5283/movie480.webm?t=1260557613""",http://store.steampowered.com/app/8190/,Avalanche
http://www.dynastywarriors8.eu/xl/uk/#home,"TECMO KOEI GAMES CO., LTD.",Action,"{'pc': {'recommended': {'hard_drive': u'18 GB available space', 'network': u'', 'memory': u'512 MB RAM', 'os': u'Windows Vista, Windows 7, Windows 8', 'processor': u'Quad core CPU 2.8 GHz or better', 'directx': u'Version 9.0c'}, 'minimum': {'hard_drive': u'18 GB available space', 'network': u'', 'memory': u'256 MB RAM', 'os': u'Windows Vista, Windows 7, Windows 8', 'processor': u'Dual core CPU 2.4 GHz or better', 'directx': u'Version 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,"""http://cdn.akamai.steamstatic.com/steam/apps/2032718/movie_max.webm?t=1401790630""","""http://cdn.akamai.steamstatic.com/steam/apps/2032718/movie.293x165.jpg?t=1401790630""",13 May 2014,"""Dynasty Warriors 8: Xtreme Legends"" introduces entirely new levels of fun to the refreshing gameplay vanquishing swarms of enemies with mighty warriors found in ""Dynasty Warriors 8.",101,"English,French,German","""http://cdn.akamai.steamstatic.com/steam/apps/2032718/movie480.webm?t=1401790630""",http://store.steampowered.com/app/278080/,"TECMO KOEI GAMES CO., LTD."
http://www.buildthebastion.com,Warner Bros. Interactive Entertainment,"Action,Indie,RPG","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'', 'memory': u''}, 'minimum': {'os': u'', 'processor': u'', 'memory': u''}}}",Bastion,"""http://cdn.akamai.steamstatic.com/steam/apps/80996/movie_max.webm?t=1312553084""","""http://cdn.akamai.steamstatic.com/steam/apps/80996/movie.293x165.jpg?t=1312553084""",16 Aug 2011,"Discover the secrets of the Calamity, a surreal catastrophe that shattered the world to pieces.",102,"English,French,German,Italian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/80996/movie480.webm?t=1312553084""",http://store.steampowered.com/app/107100/,Supergiant Games
http://www.RIFTgame.com,Trion Worlds,"Free to Play,Massively Multiplayer,RPG","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",RIFT,"""http://cdn.akamai.steamstatic.com/steam/apps/2030077/movie_max.webm?t=1383774913""","""http://cdn.akamai.steamstatic.com/steam/apps/2030077/movie.293x165.jpg?t=1383774913""",24 Oct 2013,Choose your side. Fight the invasions.,103,"English,French,German","""http://cdn.akamai.steamstatic.com/steam/apps/2030077/movie480.webm?t=1383774913""",http://store.steampowered.com/app/39120/,Trion Worlds
http://southpark.ubi.com/stickoftruth/en-us/home/index.aspx,Ubisoft,"Action,Adventure,RPG","{'pc': {'recommended': {'hard_drive': u'6 GB available space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'WindowsXP SP3, Windows Vista SP2, Windows 7 SP1, Windows 8 (both 32/64bit versions)', 'processor': u'Intel Core2Duo E4400 @ 2.0 GHz or AMD Athlon64 X2 4400+ @ 2.3 GHz or better', 'directx': u'Version 9.0c'}, 'minimum': {'hard_drive': u'6 GB available space', 'network': u'', 'memory': u'2 GB GB RAM', 'os': u'WindowsXP SP3, Windows Vista SP2, Windows 7 SP1, Windows 8 (both 32/64bit versions)', 'processor': u'Intel Pentium Dual-Core E2180 @ 2.0 GHz or AMD Athlon64 X2 3800+ @ 2.0 GHz', 'directx': u'Version 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",South Park™: The Stick of Truth™,"""http://cdn.akamai.steamstatic.com/steam/apps/2030892/movie_max.webm?t=1395911521""","""http://cdn.akamai.steamstatic.com/steam/apps/2030892/movie.293x165.jpg?t=1395911521""",5 Mar 2014,"From the perilous battlefields of the fourth-grade playground, a young hero will rise, destined to be South Park’s savior. From the creators of South Park, Trey Parker and Matt Stone, comes an epic quest to become… cool. Introducing South Park™: The Stick of Truth™. For a thousand years, the battle has been waged.",105,"English,French,Italian,German,Spanish,Polish,Portuguese-Brazil,Russian","""http://cdn.akamai.steamstatic.com/steam/apps/2030892/movie480.webm?t=1395911521""",http://store.steampowered.com/app/213670/,Obsidian Entertainment
http://www.swbattlefront2.com,LucasArts,Action,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Star Wars Battlefront® II,,,1 Nov 2005,"As of May 31, 2014, online functionality, including network multiplayer and wireless chat, will no longer be available for this title. We regret any disappointment as a result of the shutdown of the services supporting these online features.",106,"English,French,German,Italian,Spanish",,http://store.steampowered.com/app/6060/,Pandemic Studios
http://www.nmrih.com,Lever Games,"Action,Free to Play,Indie","{'pc': {'recommended': {'hard_drive': u'8 GB HD space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows\xae 7 or Windows\xae 8', 'processor': u'Intel Core 2 Duo 2.4GHz or equivalent', 'directx': u'9.0c'}, 'minimum': {'hard_drive': u'5 GB HD space', 'network': u'', 'memory': u'1.5 GB RAM', 'os': u'Windows\xae Vista', 'processor': u'Pentium 4 3.0GHz or equivalent', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': u'Windows\xae 7 or Windows\xae 8', 'processor': u'Intel Core 2 Duo 2.4GHz or equivalent', 'memory': u'4 GB RAM'}, 'minimum': {'os': u'Windows\xae Vista', 'processor': u'Pentium 4 3.0GHz or equivalent', 'memory': u'1.5 GB RAM'}}}",No More Room in Hell,"""http://cdn.akamai.steamstatic.com/steam/apps/2029208/movie_max.webm?t=1383211788""","""http://cdn.akamai.steamstatic.com/steam/apps/2029208/movie.293x165.jpg?t=1383211788""",31 Oct 2011,"""When there's no more room in hell, the dead will walk the earth."" A tribute to the highly acclaimed film series in which the above quote originated from, No More Room in Hell (PC Gamer's Mod of the Year 2011, ModDB's Editor Choice Multiplayer Mod of the Year 2011), is a co-operative realistic first person survival horror...",107,"English,German,French,Japanese,Greek,Italian,Spanish,Hungarian,Russian,Swedish,Traditional Chinese","""http://cdn.akamai.steamstatic.com/steam/apps/2029208/movie480.webm?t=1383211788""",http://store.steampowered.com/app/224260/,No More Room in Hell Team
http://www.rpgmakerweb.com/,Degica,"Design & Illustration,Web Publishing","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'512 MB RAM', 'os': u'', 'processor': u'Intel\xae Pentium\xae 4 2.0 GHz equivalent or faster processor', 'directx': u''}, 'minimum': {'hard_drive': u'400 MB HD space', 'network': u'', 'memory': u'512 MB RAM', 'os': u'Microsoft\xae Windows\xae XP / Vista / 7 (32-bit/64-bit)', 'processor': u'Intel\xae Pentium\xae 4 2.0 GHz equivalent or faster processor', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",RPG Maker VX Ace,"""http://cdn.akamai.steamstatic.com/steam/apps/2028110/movie_max.webm?t=1355175725""","""http://cdn.akamai.steamstatic.com/steam/apps/2028110/movie.293x165.jpg?t=1355175725""",10 Dec 2012,"RPG Maker VX Ace improves every aspect of RPG creation, making it not only the latest, but also the greatest engine in the RPG Maker Series.",108,"English,French,German,Spanish,Italian,Portuguese-Brazil","""http://cdn.akamai.steamstatic.com/steam/apps/2028110/movie480.webm?t=1355175725""",http://store.steampowered.com/app/220700/,Enterbrain
http://www.2ksports.com/games/nba2k14,2K Games,Visual Concepts,"{'pc': {'recommended': {'hard_drive': u'9 GB available space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows', 'processor': u'CPU: Intel Core 2 Duo processor or equivalent', 'directx': u''}, 'minimum': {'hard_drive': u'8 GB available space', 'network': u'', 'memory': u'512 MB RAM', 'os': u'Windows', 'processor': u'Pentium 4 2.4 Ghz Single Core processor or equivalent (2.8 Ghz for Vista/Win 7/Win 8)', 'directx': u'Version 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",NBA 2K14,"""http://cdn.akamai.steamstatic.com/steam/apps/2029508/movie_max.webm?t=1380646313""","""http://cdn.akamai.steamstatic.com/steam/apps/2029508/movie.293x165.jpg?t=1380646313""",4 Oct 2013,"NBA 2K13 was a monstrous release for the world's #1 NBA video game franchise, with more than 38 Sports Game of the Year and ""Best Of"" mentions. NBA 2K14 will raise the bar yet again, providing the best basketball gaming experience for legions of sports fans and gamers around the world.",110,"English,French,Italian,German,Spanish,Japanese","""http://cdn.akamai.steamstatic.com/steam/apps/2029508/movie480.webm?t=1380646313""",http://store.steampowered.com/app/255480/,Visual Concepts
http://www.heroesofstalingrad.com/,Tripwire Interactive,Action,"{'pc': {'recommended': {'hard_drive': u'8 GB free hard drive space', 'network': u'', 'memory': u'3 GB', 'os': u'Windows XP/Vista/7', 'processor': u'Quad Core 2.6 GHz or better', 'directx': u''}, 'minimum': {'hard_drive': u'8 GB free hard drive space', 'network': u'', 'memory': u'2 GB', 'os': u'Windows XP/Vista/7', 'processor': u'Dual Core 2.3 GHz or better', 'directx': u'DirectX 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Red Orchestra 2: Heroes of Stalingrad,"""http://cdn.akamai.steamstatic.com/steam/apps/2028984/movie_max.webm?t=1379604763""","""http://cdn.akamai.steamstatic.com/steam/apps/2028984/movie.293x165.jpg?t=1379604763""",13 Sep 2011,Does NOT contain full Rising Storm content!,111,"English,French,German,Russian,Polish","""http://cdn.akamai.steamstatic.com/steam/apps/2028984/movie480.webm?t=1379604763""",http://store.steampowered.com/app/35450/,Tripwire Interactive
,Microsoft Studios,"Simulation,Strategy","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Age of Empires® III: Complete Collection,"""http://cdn.akamai.steamstatic.com/steam/apps/81346/movie_max.webm?t=1326134367""","""http://cdn.akamai.steamstatic.com/steam/apps/81346/movie.293x165.jpg?t=1326134367""",15 Sep 2009,Microsoft Studios brings you three epic Age of Empires III games in one monumental collection for the first time.,112,"English,French,German,Italian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/81346/movie480.webm?t=1326134367""",http://store.steampowered.com/app/105450/,Ensemble Studios
http://www.spintires.com,Oovee® Game Studios,"Adventure,Racing,Simulation","{'pc': {'recommended': {'hard_drive': u'1 GB available space', 'network': u'Broadband Internet connection', 'memory': u'4 GB RAM', 'os': u'Windows XP, Windows Vista, Windows 7 or Window 8', 'processor': u'Intel\xae Core 2 Duo 2.5GHz or equivalent', 'directx': u'Version 9.0c'}, 'minimum': {'hard_drive': u'1 GB available space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP, Windows Vista, Windows 7 or Window 8', 'processor': u'Intel\xae Pentium Dual Core 2.0GHz or equivalent', 'directx': u'Version 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",SPINTIRES™,"""http://cdn.akamai.steamstatic.com/steam/apps/2032590/movie_max.webm?t=1401533972""","""http://cdn.akamai.steamstatic.com/steam/apps/2032590/movie.293x165.jpg?t=1401533972""",12 Jun 2014,"Take responsibility of operating large all-terrain Soviet vehicles and venture across the rugged landscapes with only a map and compass to guide you. Explore the levels and unlock portions of the map whilst discovering new trucks, fuelling stations, garages and lumber mills.",113,"English,French,Spanish,Czech,Danish,Dutch,Finnish,Greek,Hungarian,Japanese,Norwegian,Polish,Portuguese,Russian,Swedish,Turkish,Italian,German","""http://cdn.akamai.steamstatic.com/steam/apps/2032590/movie480.webm?t=1401533972""",http://store.steampowered.com/app/263280/,Oovee® Game Studios
